cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,rango_edad,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,nomb_titulo_obtenido,nomb_grado_obtenido,FECHA_OBTENCION_TITULO,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,nivel_global,nivel_carrera_1,nivel_carrera_2,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,jornada,modalidad,version,tipo_plan_carr,AREA_CINEUNESCO,oecd_area,oecd_subarea,AREA_CARRERA_GENERICA_N
TIT_2020,I86S1C29J1V1,2796876,1,199610,23,20 A 24 AÑOS,2015,1,2015,1,NO APLICA,LICENCIADO EN DERECHO,20201008,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,29,DERECHO,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,DERECHO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",DERECHO,DERECHO
TIT_2020,I45S2C2J1V1,3954869,1,199611,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS DE LA ADMINISTRACION DE EMPRESAS,20200609,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),2,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I86S5C200J1V1,4145552,1,199512,24,20 A 24 AÑOS,2015,1,2015,1,PSICOLOGO,LICENCIADO EN PSICOLOGIA,20200713,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,200,PSICOLOGIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,PSICOLOGÍA
TIT_2020,I23S2C1J1V1,8774008,1,199607,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS EN LA ADMINISTRACION DE EMPRESAS,20200629,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I23S2C384J1V1,8774008,1,199607,23,20 A 24 AÑOS,2019,1,2019,1,,MAGISTER EN ADMINISTRACION Y ESTRATEGIA,20200424,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,384,MAGISTER EN ADMINISTRACION Y ESTRATEGIA,POSTGRADO,MAGISTER,MAGISTER,2,0,2,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,MAGISTER EN ADMINISTRACIÓN Y COMERCIO
TIT_2020,I34S1C42J1V1,9550556,1,199512,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS ADMINISTRATIVAS,20200731,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),42,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I70S1C58J1V1,9608660,1,199611,23,20 A 24 AÑOS,2017,2,2017,2,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS EN LA ADMINISTRACION DE EMPRESAS,20201020,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,58,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I86S5C57J1V1,10707571,1,199606,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL CON MENCION EN ADMINISTRACION DE EMPRESAS,LICENCIADOS EN CIENCIAS ECONOMICAS Y DE LA ADMINISTRACION,20200814,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I70S1C58J1V1,11765690,1,199702,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS ECONOMICAS,20201201,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,58,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I23S2C1J1V1,13414580,1,199604,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS EN LA ADMINISTRACION DE EMPRESAS,20200908,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I23S2C50J1V1,13414580,1,199604,24,20 A 24 AÑOS,2019,1,2019,1,,MAGISTER EN MARKETING,20201119,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,50,MAGISTER EN MARKETING,POSTGRADO,MAGISTER,MAGISTER,2,0,2,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,MAGISTER EN ADMINISTRACIÓN Y COMERCIO
TIT_2020,I34S1C40J1V1,14526659,1,199607,23,20 A 24 AÑOS,2015,1,2015,1,ABOGADO,LICENCIADO EN CIENCIAS JURIDICAS,20201125,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),40,DERECHO,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,1,PLAN REGULAR,DERECHO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",DERECHO,DERECHO
TIT_2020,I86S5C57J1V1,15961401,1,199609,23,20 A 24 AÑOS,2015,1,2017,1,INGENIERO COMERCIAL CON MENCION EN ADMINISTRACION DE EMPRESAS,LICENCIADOS EN CIENCIAS ECONOMICAS Y DE LA ADMINISTRACION,20200814,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I34S1C40J1V1,19475365,1,199601,24,20 A 24 AÑOS,2015,1,2015,1,ABOGADO,LICENCIADO EN CIENCIAS JURIDICAS,20201218,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),40,DERECHO,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,1,PLAN REGULAR,DERECHO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",DERECHO,DERECHO
TIT_2020,I23S2C1J1V1,21282682,1,199604,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS EN LA ADMINISTRACION DE EMPRESAS,20200611,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I23S2C51J1V1,21282682,1,199604,24,20 A 24 AÑOS,2019,1,2019,1,,MAGISTER EN FINANZAS,20200424,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,51,MAGISTER EN FINANZAS,POSTGRADO,MAGISTER,MAGISTER,2,0,2,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,MAGISTER EN ADMINISTRACIÓN Y COMERCIO
TIT_2020,I34S1C85J1V2,289854,1,199505,25,25 A 29 AÑOS,2014,1,2014,1,INGENIERO CIVIL,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20201211,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),85,INGENIERIA CIVIL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,1,12,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INGENIERÍA Y PROFESIONES AFINES,"INGENIERÍA CIVIL, PLAN COMÚN Y LICENCIATURA EN CIENCIAS DE LA INGENIERÍA"
TIT_2019,I86S5C57J1V1,2098985,1,199509,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO COMERCIAL CON MENCION EN ADMINISTRACION DE EMPRESAS,LICENCIADOS EN CIENCIAS ECONOMICAS Y DE LA ADMINISTRACION,20190802,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2019,I23S2C1J1V1,4735844,1,199506,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS EN LA ADMINISTRACION DE EMPRESAS,20190508,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2019,I23S2C51J1V1,4735844,1,199506,24,20 A 24 AÑOS,2018,1,2018,1,,MAGISTER EN FINANZAS,20190418,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,51,MAGISTER EN FINANZAS,POSTGRADO,MAGISTER,MAGISTER,2,0,2,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,MAGISTER EN ADMINISTRACIÓN Y COMERCIO
TIT_2020,I86S5C521J1V1,4865543,1,199506,25,25 A 29 AÑOS,2014,1,2014,1,INGENIERO CIVIL DE INDUSTRIAS,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20200908,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,521,"INGENIERIA CIVIL DE INDUSTRIAS, DIPLOMA EN INGENIERIA HIDRAULICA",PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2020,I86S5C519J1V1,5592159,1,199509,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO CIVIL DE INDUSTRIAS,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20200928,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,519,"INGENIERIA CIVIL DE INDUSTRIAS, DIPLOMA EN INGENIERIA ELECTRICA",PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2019,I86S5C518J1V1,6299558,1,199510,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO CIVIL DE INDUSTRIAS,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20200109,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,518,"INGENIERIA CIVIL DE INDUSTRIAS, DIPLOMA EN INGENIERIA DE TRANSPORTE",PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2020,I34S1C85J1V2,7662091,1,199501,25,25 A 29 AÑOS,2014,1,2014,1,INGENIERO CIVIL,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20200929,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),85,INGENIERIA CIVIL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,1,12,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INGENIERÍA Y PROFESIONES AFINES,"INGENIERÍA CIVIL, PLAN COMÚN Y LICENCIATURA EN CIENCIAS DE LA INGENIERÍA"
TIT_2020,I86S5C57J1V1,10987019,1,199506,25,25 A 29 AÑOS,2014,1,2016,1,INGENIERO COMERCIAL CON MENCION EN ADMINISTRACION DE EMPRESAS,LICENCIADOS EN CIENCIAS ECONOMICAS Y DE LA ADMINISTRACION,20200814,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I86S5C518J1V1,12481367,1,199511,24,20 A 24 AÑOS,2014,1,2016,1,INGENIERO CIVIL DE INDUSTRIAS,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20201002,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,518,"INGENIERIA CIVIL DE INDUSTRIAS, DIPLOMA EN INGENIERIA DE TRANSPORTE",PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2020,I70S1C58J1V1,12967393,1,199509,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS EN LA ADMINISTRACION DE EMPRESAS,20201201,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,58,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2019,I86S5C515J1V1,15966089,1,199507,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO CIVIL DE INDUSTRIAS,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190830,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,515,"INGENIERIA CIVIL DE INDUSTRIAS, DIPLOMA EN INGENIERIA DE COMPUTACION",PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2019,I86S5C521J1V1,20119085,1,199501,24,20 A 24 AÑOS,2014,1,2016,1,INGENIERO CIVIL DE INDUSTRIAS,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190823,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,521,"INGENIERIA CIVIL DE INDUSTRIAS, DIPLOMA EN INGENIERIA HIDRAULICA",PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,12,0,12,METROPOLITANA,SANTIAGO,MACUL,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2019,I23S2C2J1V1,24730538,1,199507,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO CIVIL INDUSTRIAL,LICENCIADO EN CIENCIAS DE LA INGENIERIA,20190515,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,2,INGENIERIA CIVIL INDUSTRIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,6,1,7,METROPOLITANA,SANTIAGO,PEÑALOLEN,DIURNO,PRESENCIAL,1,PLAN REGULAR DE CONTINUIDAD,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,INGENIERÍA CIVIL INDUSTRIAL
TIT_2020,I34S1C42J1V1,50898,1,199503,25,25 A 29 AÑOS,2014,1,2015,1,INGENIERO COMERCIAL,LICENCIADO EN CIENCIAS ADMINISTRATIVAS,20201031,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),42,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
TIT_2020,I20S2C1J1V1,1886363,1,199412,25,25 A 29 AÑOS,2017,1,2017,1,INGENIERO COMERCIAL CON MENCION EN ECONOMIA Y FINANZAS O MENCION ADMINISTRACION,LICENCIADO EN CS ECONOMICAS Y ADMINISTRATIVAS,20200804,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,20,UNIVERSIDAD ANDRES BELLO,2,SEDE CASONA DE LAS CONDES,1,INGENIERIA COMERCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,METROPOLITANA,SANTIAGO,LAS CONDES,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,INGENIERÍA COMERCIAL
